Timestamp,User_ID,Sensitivity,Action,Status,,,
05/18/2010 08:58:26,CWG3213,Yes,Modify,No,1,2,0
05/18/2010 09:06:52,CWG3213,No,Delete,No,0,3,0
05/18/2010 09:20:31,CWG3213,No,Read,No,0,1,0
05/18/2010 09:50:21,CWG3213,Yes,Modify,No,1,2,0
05/18/2010 10:07:46,CWG3213,No,Modify,No,0,2,0
05/18/2010 12:07:04,CWG3213,No,Modify,No,0,2,0
05/18/2010 12:11:30,CWG3213,No,Modify,No,0,2,0
05/18/2010 12:33:52,CWG3213,No,Modify,No,0,2,0
05/18/2010 12:35:05,CWG3213,Yes,Create,No,1,0,0
05/18/2010 16:20:45,CWG3213,No,Read,No,0,1,0
05/18/2010 16:30:00,CWG3213,No,Delete,No,0,3,0
05/18/2010 17:01:59,CWG3213,No,Delete,No,0,3,0
05/18/2010 17:07:25,CWG3213,Yes,Modify,No,1,2,0
05/18/2010 17:08:34,CWG3213,No,Delete,No,0,3,0
05/18/2010 17:33:36,CWG3213,Yes,Create,No,1,0,0
05/18/2010 17:34:11,CWG3213,No,Modify,No,0,2,0
05/19/2010 08:45:41,CWG3213,No,Read,No,0,1,0
05/19/2010 08:52:40,CWG3213,No,Delete,No,0,3,0
05/19/2010 08:59:51,CWG3213,No,Delete,No,0,3,0
05/19/2010 11:05:42,CWG3213,No,Modify,No,0,2,0
05/19/2010 11:30:37,CWG3213,No,Delete,No,0,3,0
05/19/2010 11:32:56,CWG3213,Yes,Create,No,1,0,0
05/19/2010 13:08:34,CWG3213,No,Modify,No,0,2,0
05/19/2010 13:18:24,CWG3213,Yes,Create,No,1,0,0
05/19/2010 13:21:33,CWG3213,No,Modify,No,0,2,0
05/19/2010 13:44:25,CWG3213,No,Read,No,0,1,0
05/19/2010 14:03:29,CWG3213,Yes,Modify,No,1,2,0
05/19/2010 15:27:43,CWG3213,Yes,Modify,No,1,2,0
05/19/2010 15:50:27,CWG3213,No,Delete,No,0,3,0
05/19/2010 16:03:52,CWG3213,No,Read,No,0,1,0
05/19/2010 16:17:45,CWG3213,Yes,Create,No,1,0,0
05/19/2010 16:19:26,CWG3213,Yes,Create,No,1,0,0
05/19/2010 16:21:09,CWG3213,No,Modify,No,0,2,0
05/19/2010 16:22:17,CWG3213,No,Read,No,0,1,0
05/19/2010 16:23:42,CWG3213,No,Delete,No,0,3,0
05/19/2010 16:23:45,CWG3213,No,Modify,No,0,2,0
05/19/2010 16:23:47,CWG3213,No,Delete,No,0,3,0
05/19/2010 16:25:16,CWG3213,No,Modify,No,0,2,0
05/19/2010 16:25:25,CWG3213,No,Modify,No,0,2,0
05/19/2010 16:25:30,CWG3213,No,Modify,No,0,2,0
05/19/2010 17:47:07,CWG3213,Yes,Create,No,1,0,0
05/19/2010 18:02:24,CWG3213,No,Modify,No,0,2,0
05/19/2010 18:03:58,CWG3213,No,Read,No,0,1,0
05/20/2010 09:37:04,CWG3213,No,Read,No,0,1,0
05/20/2010 10:08:07,CWG3213,No,Modify,No,0,2,0
05/20/2010 10:14:51,CWG3213,No,Modify,No,0,2,0
05/20/2010 13:08:02,CWG3213,Yes,Modify,No,1,2,0
05/20/2010 13:08:03,CWG3213,Yes,Modify,No,1,2,0
05/20/2010 13:08:04,CWG3213,No,Modify,No,0,2,0
05/20/2010 13:08:07,CWG3213,No,Read,No,0,1,0
05/20/2010 13:08:31,CWG3213,No,Modify,No,0,2,0
05/20/2010 13:08:39,CWG3213,No,Read,No,0,1,0
05/20/2010 13:08:53,CWG3213,No,Modify,No,0,2,0
05/20/2010 14:12:17,CWG3213,Yes,Modify,No,1,2,0
05/20/2010 14:32:10,CWG3213,Yes,Create,No,1,0,0
05/20/2010 14:33:09,CWG3213,No,Read,No,0,1,0
05/20/2010 15:59:30,CWG3213,No,Delete,No,0,3,0
05/20/2010 16:01:47,CWG3213,No,Read,No,0,1,0
05/20/2010 16:15:57,CWG3213,No,Read,No,0,1,0
05/20/2010 17:00:27,CWG3213,Yes,Create,No,1,0,0
05/20/2010 17:03:56,CWG3213,Yes,Modify,No,1,2,0
05/20/2010 17:04:21,CWG3213,No,Read,No,0,1,0
05/20/2010 18:20:59,CWG3213,No,Delete,No,0,3,0
05/20/2010 18:21:30,CWG3213,No,Delete,No,0,3,0
05/21/2010 08:52:53,CWG3213,No,Read,No,0,1,0
05/21/2010 08:53:00,CWG3213,No,Delete,No,0,3,0
05/21/2010 10:39:46,CWG3213,No,Read,No,0,1,0
05/21/2010 10:43:18,CWG3213,Yes,Modify,No,1,2,0
05/21/2010 10:43:23,CWG3213,No,Read,No,0,1,0
05/21/2010 10:50:24,CWG3213,Yes,Modify,No,1,2,0
05/21/2010 12:12:03,CWG3213,Yes,Create,No,1,0,0
05/21/2010 12:16:21,CWG3213,Yes,Create,No,1,0,0
05/21/2010 12:24:30,CWG3213,Yes,Modify,No,1,2,0
05/21/2010 12:25:40,CWG3213,No,Delete,No,0,3,0
05/21/2010 12:26:23,CWG3213,Yes,Create,No,1,0,0
05/21/2010 12:29:06,CWG3213,No,Delete,No,0,3,0
05/21/2010 12:32:05,CWG3213,Yes,Modify,No,1,2,0
05/21/2010 13:49:58,CWG3213,No,Modify,No,0,2,0
05/21/2010 13:58:56,CWG3213,No,Modify,No,0,2,0
05/21/2010 14:16:31,CWG3213,No,Read,No,0,1,0
05/21/2010 14:24:31,CWG3213,No,Delete,No,0,3,0
05/21/2010 15:53:40,CWG3213,Yes,Modify,No,1,2,0
05/21/2010 15:55:02,CWG3213,No,Modify,No,0,2,0
05/21/2010 16:57:17,CWG3213,Yes,Modify,No,1,2,0
05/21/2010 17:25:08,CWG3213,No,Read,No,0,1,0
05/22/2010 08:39:24,CWG3213,No,Read,No,0,1,0
05/22/2010 08:39:28,CWG3213,Yes,Modify,No,1,2,0
05/22/2010 08:39:28,CWG3213,No,Read,No,0,1,0
05/22/2010 08:39:35,CWG3213,Yes,Create,No,1,0,0
05/22/2010 08:40:15,CWG3213,No,Delete,No,0,3,0
05/22/2010 08:41:08,CWG3213,No,Delete,No,0,3,0
05/22/2010 08:41:17,CWG3213,No,Modify,No,0,2,0
05/22/2010 08:42:40,CWG3213,Yes,Modify,No,1,2,0
05/22/2010 08:44:05,CWG3213,Yes,Modify,No,1,2,0
05/22/2010 08:44:12,CWG3213,No,Delete,No,0,3,0
05/22/2010 08:45:48,CWG3213,No,Modify,No,0,2,0
05/22/2010 08:48:12,CWG3213,No,Read,No,0,1,0
05/22/2010 09:04:58,CWG3213,No,Modify,No,0,2,0
05/22/2010 09:07:44,CWG3213,No,Delete,No,0,3,0
05/22/2010 09:13:58,CWG3213,Yes,Modify,No,1,2,0
05/22/2010 10:01:38,CWG3213,No,Delete,No,0,3,0
05/22/2010 10:03:08,CWG3213,Yes,Create,No,1,0,0
05/22/2010 13:00:13,CWG3213,No,Modify,No,0,2,0
05/22/2010 13:03:22,CWG3213,No,Modify,No,0,2,0
05/22/2010 15:51:00,CWG3213,Yes,Modify,No,1,2,0
05/22/2010 16:11:22,CWG3213,Yes,Create,No,1,0,0
05/22/2010 16:14:35,CWG3213,No,Read,No,0,1,0
05/22/2010 16:43:45,CWG3213,No,Delete,No,0,3,0
05/22/2010 16:49:25,CWG3213,No,Delete,No,0,3,0
05/22/2010 17:10:28,CWG3213,No,Delete,No,0,3,0
05/22/2010 17:22:34,CWG3213,No,Delete,No,0,3,0
05/23/2010 08:47:58,CWG3213,No,Delete,No,0,3,0
05/23/2010 08:48:33,CWG3213,No,Modify,No,0,2,0
05/23/2010 08:49:05,CWG3213,No,Modify,No,0,2,0
05/23/2010 10:48:47,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 11:02:08,CWG3213,No,Read,No,0,1,0
05/23/2010 11:06:57,CWG3213,Yes,Create,No,1,0,0
05/23/2010 11:13:54,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 14:00:50,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 14:01:02,CWG3213,Yes,Create,No,1,0,0
05/23/2010 14:01:03,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 14:01:31,CWG3213,Yes,Create,No,1,0,0
05/23/2010 14:02:08,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 14:02:15,CWG3213,Yes,Create,No,1,0,0
05/23/2010 14:03:15,CWG3213,No,Delete,No,0,3,0
05/23/2010 14:04:35,CWG3213,No,Delete,No,0,3,0
05/23/2010 14:58:21,CWG3213,No,Modify,No,0,2,0
05/23/2010 15:03:03,CWG3213,No,Delete,No,0,3,0
05/23/2010 16:10:52,CWG3213,No,Modify,No,0,2,0
05/23/2010 16:21:30,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 16:29:04,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 16:32:52,CWG3213,No,Delete,No,0,3,0
05/23/2010 16:33:02,CWG3213,No,Read,No,0,1,0
05/23/2010 17:29:24,CWG3213,Yes,Modify,No,1,2,0
05/23/2010 17:29:57,CWG3213,No,Read,No,0,1,0
05/23/2010 17:55:36,CWG3213,No,Delete,No,0,3,0
05/24/2010 10:04:20,CWG3213,No,Modify,No,0,2,0
05/24/2010 10:06:27,CWG3213,Yes,Create,No,1,0,0
05/24/2010 11:22:06,CWG3213,Yes,Modify,No,1,2,0
05/24/2010 11:24:03,CWG3213,No,Read,No,0,1,0
05/24/2010 13:08:16,CWG3213,No,Delete,No,0,3,0
05/24/2010 14:07:56,CWG3213,Yes,Modify,No,1,2,0
05/24/2010 14:08:24,CWG3213,No,Delete,No,0,3,0
05/24/2010 14:08:27,CWG3213,Yes,Modify,No,1,2,0
05/24/2010 14:55:56,CWG3213,No,Delete,No,0,3,0
05/24/2010 16:16:51,CWG3213,No,Read,No,0,1,0
05/24/2010 16:16:58,CWG3213,No,Delete,No,0,3,0
05/24/2010 16:55:30,CWG3213,No,Delete,No,0,3,0
05/24/2010 17:18:48,CWG3213,No,Modify,No,0,2,0
05/24/2010 17:19:11,CWG3213,No,Modify,No,0,2,0
05/24/2010 17:19:45,CWG3213,No,Read,No,0,1,0
05/24/2010 17:22:29,CWG3213,No,Delete,No,0,3,0
05/24/2010 17:26:08,CWG3213,Yes,Create,No,1,0,0
05/24/2010 17:27:03,CWG3213,No,Modify,No,0,2,0
05/24/2010 17:28:30,CWG3213,No,Delete,No,0,3,0
05/24/2010 17:29:41,CWG3213,No,Delete,No,0,3,0
05/24/2010 17:33:36,CWG3213,No,Modify,No,0,2,0
05/24/2010 17:35:32,CWG3213,No,Read,No,0,1,0
05/24/2010 17:36:04,CWG3213,No,Modify,No,0,2,0
05/24/2010 17:39:10,CWG3213,No,Read,No,0,1,0
05/24/2010 18:06:30,CWG3213,Yes,Modify,No,1,2,0
05/24/2010 18:08:35,CWG3213,No,Delete,No,0,3,0
05/24/2010 18:11:38,CWG3213,No,Read,No,0,1,0
05/25/2010 08:19:02,CWG3213,No,Read,No,0,1,0
05/25/2010 08:21:55,CWG3213,No,Delete,No,0,3,0
05/25/2010 08:23:53,CWG3213,No,Modify,No,0,2,0
05/25/2010 08:24:54,CWG3213,No,Modify,No,0,2,0
05/25/2010 08:27:03,CWG3213,No,Modify,No,0,2,0
05/25/2010 08:27:34,CWG3213,Yes,Create,No,1,0,0
05/25/2010 08:31:03,CWG3213,No,Modify,No,0,2,0
05/25/2010 08:33:28,CWG3213,Yes,Create,No,1,0,0
05/25/2010 08:34:04,CWG3213,No,Read,No,0,1,0
05/25/2010 08:35:39,CWG3213,No,Read,No,0,1,0
05/25/2010 08:36:44,CWG3213,No,Delete,No,0,3,0
05/25/2010 10:18:55,CWG3213,Yes,Create,No,1,0,0
05/25/2010 10:19:27,CWG3213,No,Modify,No,0,2,0
05/25/2010 10:25:17,CWG3213,No,Delete,No,0,3,0
05/25/2010 10:29:48,CWG3213,No,Delete,No,0,3,0
05/25/2010 10:33:52,CWG3213,Yes,Modify,No,1,2,0
05/25/2010 12:31:20,CWG3213,Yes,Create,No,1,0,0
05/25/2010 12:31:23,CWG3213,Yes,Create,No,1,0,0
05/25/2010 13:20:40,CWG3213,No,Modify,No,0,2,0
05/25/2010 13:22:19,CWG3213,No,Read,No,0,1,0
05/25/2010 14:19:09,CWG3213,No,Modify,No,0,2,0
05/25/2010 14:38:55,CWG3213,No,Delete,No,0,3,0
05/25/2010 16:59:09,CWG3213,No,Read,No,0,1,0
05/25/2010 17:05:36,CWG3213,No,Read,No,0,1,0
05/25/2010 17:10:50,CWG3213,Yes,Modify,No,1,2,0
05/25/2010 17:41:05,CWG3213,No,Read,No,0,1,0
05/25/2010 17:41:50,CWG3213,No,Modify,No,0,2,0
05/26/2010 07:55:34,CWG3213,No,Read,No,0,1,0
05/26/2010 08:12:38,CWG3213,No,Read,No,0,1,0
05/26/2010 09:07:50,CWG3213,No,Modify,No,0,2,0
05/26/2010 09:12:20,CWG3213,No,Modify,No,0,2,0
05/26/2010 09:13:16,CWG3213,No,Delete,No,0,3,0
05/26/2010 09:17:32,CWG3213,Yes,Create,No,1,0,0
05/26/2010 09:20:38,CWG3213,Yes,Create,No,1,0,0
05/26/2010 09:42:32,CWG3213,No,Modify,No,0,2,0
05/26/2010 09:45:37,CWG3213,No,Modify,No,0,2,0
05/26/2010 11:17:36,CWG3213,Yes,Modify,No,1,2,0
05/26/2010 11:20:17,CWG3213,Yes,Modify,No,1,2,0
05/26/2010 12:04:19,CWG3213,No,Modify,No,0,2,0
05/26/2010 12:51:11,CWG3213,No,Read,No,0,1,0
05/26/2010 12:51:42,CWG3213,No,Delete,No,0,3,0
05/26/2010 12:52:20,CWG3213,Yes,Create,No,1,0,0
05/26/2010 12:52:30,CWG3213,Yes,Modify,No,1,2,0
05/26/2010 12:52:44,CWG3213,Yes,Create,No,1,0,0
05/26/2010 12:53:32,CWG3213,Yes,Modify,No,1,2,0
05/26/2010 12:54:02,CWG3213,No,Delete,No,0,3,0
05/26/2010 12:54:20,CWG3213,Yes,Modify,No,1,2,0
05/26/2010 12:54:37,CWG3213,Yes,Create,No,1,0,0
05/26/2010 12:55:49,CWG3213,No,Read,No,0,1,0
05/26/2010 12:57:33,CWG3213,No,Read,No,0,1,0
05/26/2010 13:44:52,CWG3213,No,Read,No,0,1,0
05/26/2010 14:05:45,CWG3213,No,Read,No,0,1,0
05/26/2010 14:23:15,CWG3213,No,Delete,No,0,3,0
05/26/2010 14:24:21,CWG3213,Yes,Modify,No,1,2,0
05/27/2010 08:38:54,CWG3213,No,Delete,No,0,3,0
05/27/2010 08:42:06,CWG3213,No,Read,No,0,1,0
05/27/2010 08:42:42,CWG3213,No,Read,No,0,1,0
05/27/2010 08:54:16,CWG3213,No,Read,No,0,1,0
05/27/2010 09:04:11,CWG3213,No,Read,No,0,1,0
05/27/2010 10:43:04,CWG3213,No,Modify,No,0,2,0
05/27/2010 10:57:30,CWG3213,Yes,Modify,No,1,2,0
05/27/2010 11:01:33,CWG3213,No,Delete,No,0,3,0
05/27/2010 11:11:53,CWG3213,Yes,Modify,No,1,2,0
05/27/2010 12:12:53,CWG3213,Yes,Modify,No,1,2,0
05/27/2010 12:17:33,CWG3213,No,Modify,No,0,2,0
05/27/2010 14:09:49,CWG3213,No,Modify,No,0,2,0
05/27/2010 14:10:14,CWG3213,No,Modify,No,0,2,0
05/27/2010 14:10:32,CWG3213,No,Modify,No,0,2,0
05/27/2010 14:11:57,CWG3213,Yes,Create,No,1,0,0
05/27/2010 14:13:15,CWG3213,Yes,Modify,No,1,2,0
05/27/2010 14:13:31,CWG3213,No,Delete,No,0,3,0
05/27/2010 14:14:02,CWG3213,No,Modify,No,0,2,0
05/27/2010 14:14:10,CWG3213,No,Delete,No,0,3,0
05/27/2010 14:14:11,CWG3213,No,Modify,No,0,2,0
05/27/2010 14:16:33,CWG3213,No,Modify,No,0,2,0
05/27/2010 14:52:26,CWG3213,No,Read,No,0,1,0
05/27/2010 15:05:33,CWG3213,No,Modify,No,0,2,0
05/27/2010 15:49:12,CWG3213,No,Read,No,0,1,0
05/27/2010 18:14:40,CWG3213,Yes,Create,No,1,0,0
05/27/2010 18:33:07,CWG3213,No,Delete,No,0,3,0
05/27/2010 18:34:21,CWG3213,No,Delete,No,0,3,0
05/28/2010 09:18:42,CWG3213,Yes,Modify,No,1,2,0
05/28/2010 09:20:01,CWG3213,No,Delete,No,0,3,0
05/28/2010 10:49:31,CWG3213,No,Modify,No,0,2,0
05/28/2010 10:55:12,CWG3213,Yes,Create,No,1,0,0
05/28/2010 11:36:55,CWG3213,No,Read,No,0,1,0
05/28/2010 12:05:13,CWG3213,Yes,Modify,No,1,2,0
05/28/2010 12:36:34,CWG3213,No,Read,No,0,1,0
05/28/2010 12:47:58,CWG3213,No,Modify,No,0,2,0
05/28/2010 12:48:20,CWG3213,No,Modify,No,0,2,0
05/28/2010 12:48:23,CWG3213,No,Read,No,0,1,0
05/28/2010 12:48:53,CWG3213,No,Modify,No,0,2,0
05/28/2010 12:50:25,CWG3213,No,Read,No,0,1,0
05/28/2010 12:50:55,CWG3213,No,Delete,No,0,3,0
05/28/2010 12:52:23,CWG3213,No,Delete,No,0,3,0
05/28/2010 14:10:53,CWG3213,Yes,Modify,No,1,2,0
05/28/2010 14:11:54,CWG3213,Yes,Modify,No,1,2,0
05/28/2010 15:29:30,CWG3213,Yes,Create,No,1,0,0
05/28/2010 15:35:12,CWG3213,No,Read,No,0,1,0
05/28/2010 16:51:54,CWG3213,No,Delete,No,0,3,0
05/28/2010 17:01:34,CWG3213,No,Read,No,0,1,0
05/28/2010 18:03:38,CWG3213,No,Delete,No,0,3,0
05/28/2010 18:08:22,CWG3213,Yes,Modify,No,1,2,0
05/29/2010 08:21:22,CWG3213,Yes,Modify,No,1,2,0
05/29/2010 08:23:13,CWG3213,No,Modify,No,0,2,0
05/29/2010 09:56:30,CWG3213,No,Read,No,0,1,0
05/29/2010 10:00:49,CWG3213,No,Read,No,0,1,0
05/29/2010 10:02:31,CWG3213,Yes,Create,No,1,0,0
05/29/2010 10:24:34,CWG3213,Yes,Modify,No,1,2,0
05/29/2010 10:40:55,CWG3213,No,Read,No,0,1,0
05/29/2010 10:43:17,CWG3213,Yes,Create,No,1,0,0
05/29/2010 10:45:18,CWG3213,No,Delete,No,0,3,0
05/29/2010 10:47:18,CWG3213,Yes,Modify,No,1,2,0
05/29/2010 11:17:19,CWG3213,Yes,Modify,No,1,2,0
05/29/2010 13:14:15,CWG3213,No,Read,No,0,1,0
05/29/2010 13:14:17,CWG3213,No,Modify,No,0,2,0
05/29/2010 15:24:30,CWG3213,No,Delete,No,0,3,0
05/29/2010 15:25:19,CWG3213,No,Modify,No,0,2,0
05/29/2010 17:12:23,CWG3213,Yes,Modify,No,1,2,0
05/29/2010 17:14:20,CWG3213,No,Modify,No,0,2,0
05/29/2010 17:16:15,CWG3213,No,Delete,No,0,3,0
05/29/2010 17:18:00,CWG3213,No,Modify,No,0,2,0
05/29/2010 17:19:09,CWG3213,No,Modify,No,0,2,0
05/29/2010 17:21:16,CWG3213,No,Modify,No,0,2,0
05/29/2010 17:22:26,CWG3213,No,Modify,No,0,2,0
05/29/2010 17:25:02,CWG3213,No,Modify,No,0,2,0
05/29/2010 17:54:24,CWG3213,No,Delete,No,0,3,0
05/29/2010 17:58:10,CWG3213,No,Delete,No,0,3,0
05/29/2010 18:15:37,CWG3213,No,Modify,No,0,2,0
05/29/2010 18:30:53,CWG3213,No,Read,No,0,1,0
05/31/2010 08:28:08,CWG3213,No,Modify,No,0,2,0
05/31/2010 08:33:24,CWG3213,No,Modify,No,0,2,0
05/31/2010 08:33:35,CWG3213,Yes,Modify,No,1,2,0
05/31/2010 08:35:02,CWG3213,No,Read,No,0,1,0
05/31/2010 08:39:12,CWG3213,Yes,Create,No,1,0,0
05/31/2010 08:40:10,CWG3213,No,Delete,No,0,3,0
05/31/2010 09:08:00,CWG3213,Yes,Create,No,1,0,0
05/31/2010 09:12:49,CWG3213,No,Modify,No,0,2,0
05/31/2010 10:49:26,CWG3213,No,Modify,No,0,2,0
05/31/2010 11:02:14,CWG3213,No,Read,No,0,1,0
05/31/2010 11:03:18,CWG3213,Yes,Modify,No,1,2,0
05/31/2010 11:07:12,CWG3213,No,Modify,No,0,2,0
05/31/2010 11:14:15,CWG3213,No,Read,No,0,1,0
05/31/2010 11:46:32,CWG3213,No,Delete,No,0,3,0
05/31/2010 12:09:42,CWG3213,No,Modify,No,0,2,0
05/31/2010 12:19:59,CWG3213,No,Modify,No,0,2,0
05/31/2010 12:26:54,CWG3213,No,Modify,No,0,2,0
05/31/2010 13:40:40,CWG3213,Yes,Modify,No,1,2,0
05/31/2010 13:42:29,CWG3213,No,Modify,No,0,2,0
05/31/2010 15:43:13,CWG3213,No,Modify,No,0,2,0
05/31/2010 15:44:53,CWG3213,Yes,Modify,No,1,2,0
05/31/2010 16:01:19,CWG3213,No,Modify,No,0,2,0
05/31/2010 16:06:47,CWG3213,Yes,Modify,No,1,2,0
05/31/2010 16:13:31,CWG3213,No,Delete,No,0,3,0
05/31/2010 16:17:49,CWG3213,Yes,Modify,No,1,2,0
05/31/2010 16:20:15,CWG3213,No,Delete,No,0,3,0
05/31/2010 16:41:18,CWG3213,Yes,Modify,No,1,2,0
06/01/2010 08:30,CWG3213,Yes,Modify,No,1,2,0
06/01/2010 08:34,CWG3213,No,Read,No,0,1,0
06/01/2010 08:41,CWG3213,No,Delete,No,0,3,0
06/01/2010 08:44,CWG3213,No,Delete,No,0,3,0
06/01/2010 08:46,CWG3213,Yes,Modify,No,1,2,0
06/01/2010 08:47,CWG3213,No,Delete,No,0,3,0
06/01/2010 08:47,CWG3213,No,Modify,No,0,2,0
06/01/2010 08:50,CWG3213,No,Modify,No,0,2,0
06/01/2010 08:52,CWG3213,No,Delete,No,0,3,0
06/01/2010 08:55,CWG3213,No,Modify,No,0,2,0
06/01/2010 08:55,CWG3213,No,Delete,No,0,3,0
06/01/2010 09:39,CWG3213,No,Delete,No,0,3,0
06/01/2010 09:41,CWG3213,Yes,Create,No,1,0,0
06/01/2010 10:15,CWG3213,No,Read,No,0,1,0
06/01/2010 12:14,CWG3213,No,Delete,No,0,3,0
06/01/2010 12:14,CWG3213,Yes,Modify,No,1,2,0
06/01/2010 12:15,CWG3213,No,Delete,No,0,3,0
06/01/2010 12:16,CWG3213,No,Read,No,0,1,0
06/01/2010 15:05,CWG3213,Yes,Modify,No,1,2,0
06/01/2010 15:08,CWG3213,No,Modify,No,0,2,0
06/01/2010 15:30,CWG3213,No,Read,No,0,1,0
06/01/2010 15:49,CWG3213,No,Modify,No,0,2,0
06/01/2010 17:58,CWG3213,No,Delete,No,0,3,0
06/01/2010 18:07,CWG3213,Yes,Modify,No,1,2,0
06/01/2010 18:11,CWG3213,Yes,Modify,No,1,2,0
06/02/2010 10:06,CWG3213,Yes,Modify,No,1,2,0
06/02/2010 10:07,CWG3213,Yes,Modify,No,1,2,0
06/02/2010 10:09,CWG3213,No,Modify,No,0,2,0
06/02/2010 10:10,CWG3213,No,Delete,No,0,3,0
06/02/2010 10:10,CWG3213,No,Delete,No,0,3,0
06/02/2010 10:10,CWG3213,No,Read,No,0,1,0
06/02/2010 11:48,CWG3213,No,Read,No,0,1,0
06/02/2010 11:55,CWG3213,No,Delete,No,0,3,0
06/02/2010 12:01,CWG3213,No,Read,No,0,1,0
06/02/2010 12:38,CWG3213,Yes,Modify,No,1,2,0
06/02/2010 12:42,CWG3213,No,Delete,No,0,3,0
06/02/2010 12:58,CWG3213,No,Modify,No,0,2,0
06/02/2010 12:59,CWG3213,No,Read,No,0,1,0
06/02/2010 13:56,CWG3213,No,Modify,No,0,2,0
06/02/2010 14:01,CWG3213,Yes,Modify,No,1,2,0
06/02/2010 14:03,CWG3213,No,Modify,No,0,2,0
06/02/2010 15:01,CWG3213,No,Read,No,0,1,0
06/02/2010 15:13,CWG3213,No,Delete,No,0,3,0
06/02/2010 15:38,CWG3213,No,Delete,No,0,3,0
06/02/2010 16:06,CWG3213,Yes,Modify,No,1,2,0
06/02/2010 16:17,CWG3213,No,Read,No,0,1,0
06/02/2010 16:38,CWG3213,No,Read,No,0,1,0
06/02/2010 16:52,CWG3213,No,Delete,No,0,3,0
06/02/2010 17:25,CWG3213,No,Delete,No,0,3,0
06/02/2010 17:26,CWG3213,No,Modify,No,0,2,0
06/02/2010 17:34,CWG3213,Yes,Create,No,1,0,0
06/02/2010 17:41,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 10:02,CWG3213,No,Delete,No,0,3,0
06/03/2010 10:02,CWG3213,No,Modify,No,0,2,0
06/03/2010 10:47,CWG3213,No,Modify,No,0,2,0
06/03/2010 11:00,CWG3213,Yes,Create,No,1,0,0
06/03/2010 11:04,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 11:06,CWG3213,Yes,Create,No,1,0,0
06/03/2010 11:12,CWG3213,No,Read,No,0,1,0
06/03/2010 11:25,CWG3213,No,Read,No,0,1,0
06/03/2010 11:25,CWG3213,No,Modify,No,0,2,0
06/03/2010 12:19,CWG3213,No,Read,No,0,1,0
06/03/2010 12:27,CWG3213,No,Delete,No,0,3,0
06/03/2010 13:05,CWG3213,No,Delete,No,0,3,0
06/03/2010 14:06,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 14:07,CWG3213,No,Read,No,0,1,0
06/03/2010 14:07,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 14:07,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 14:07,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 14:07,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 14:07,CWG3213,No,Modify,No,0,2,0
06/03/2010 14:08,CWG3213,No,Read,No,0,1,0
06/03/2010 14:35,CWG3213,No,Modify,No,0,2,0
06/03/2010 15:03,CWG3213,No,Delete,No,0,3,0
06/03/2010 15:29,CWG3213,No,Delete,No,0,3,0
06/03/2010 15:31,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 15:38,CWG3213,Yes,Modify,No,1,2,0
06/03/2010 16:28,CWG3213,No,Read,No,0,1,0
06/03/2010 16:31,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 14:22,CWG3213,No,Delete,No,0,3,0
06/04/2010 14:22,CWG3213,No,Delete,No,0,3,0
06/04/2010 14:23,CWG3213,No,Read,No,0,1,0
06/04/2010 14:24,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 14:24,CWG3213,No,Read,No,0,1,0
06/04/2010 14:35,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 14:46,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 14:46,CWG3213,Yes,Create,No,1,0,0
06/04/2010 14:46,CWG3213,No,Delete,No,0,3,0
06/04/2010 14:57,CWG3213,No,Delete,No,0,3,0
06/04/2010 14:58,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 15:00,CWG3213,Yes,Create,No,1,0,0
06/04/2010 15:00,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 15:02,CWG3213,No,Modify,No,0,2,0
06/04/2010 15:12,CWG3213,No,Modify,No,0,2,0
06/04/2010 15:14,CWG3213,No,Modify,No,0,2,0
06/04/2010 15:16,CWG3213,No,Read,No,0,1,0
06/04/2010 16:16,CWG3213,No,Delete,No,0,3,0
06/04/2010 16:16,CWG3213,No,Read,No,0,1,0
06/04/2010 16:19,CWG3213,No,Read,No,0,1,0
06/04/2010 16:19,CWG3213,No,Delete,No,0,3,0
06/04/2010 16:19,CWG3213,No,Delete,No,0,3,0
06/04/2010 16:22,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 16:35,CWG3213,Yes,Modify,No,1,2,0
06/04/2010 16:35,CWG3213,No,Read,No,0,1,0
06/04/2010 16:36,CWG3213,Yes,Modify,No,1,2,0
